employee_id	name	dept_cd	job_cd	role_name
1870	user1870	01020100	08	normal
1871	user1871	01020101	09	normal
1880	user1880	01020100	99	vice
1881	user1881	01020101	01	normal
1882	user1882	01020110	02	normal
1883	user1883	01020150	03	normal
1885	user1885	01020100	05	normal
1886	user1886	01020101	06	normal
1887	user1887	01020110	07	normal
1888	user1888	01020150	08	normal
1889	user1889	01020199	09	normal
1898	user1898	01020150	99	vice
1899	user1899	01020199	01	normal
1900	user1900	01020100	02	normal
1901	user1901	01020101	03	normal
1903	user1903	01020150	05	normal
1904	user1904	01020199	06	normal
1905	user1905	01020100	07	normal
1906	user1906	01020101	08	normal
1907	user1907	01020110	09	normal
1916	user1916	01020101	99	vice
1917	user1917	01020110	01	normal
1918	user1918	01020150	02	normal
1919	user1919	01020199	03	normal
1921	user1921	01020101	05	normal
1922	user1922	01020110	06	normal
1923	user1923	01020150	07	normal
1924	user1924	01020199	08	normal
1925	user1925	01020100	09	normal
1934	user1934	01020199	99	vice
1935	user1935	01020100	01	normal
1936	user1936	01020101	02	normal
1937	user1937	01020110	03	normal
1939	user1939	01020199	05	normal
1940	user1940	01020100	06	normal
1941	user1941	01020101	07	normal
1942	user1942	01020110	08	normal
1943	user1943	01020150	09	normal
1952	user1952	01020110	99	vice
1953	user1953	01020150	01	normal
1954	user1954	01020199	02	normal
1955	user1955	01020100	03	normal
1957	user1957	01020110	05	normal
1958	user1958	01020150	06	normal
1959	user1959	01020199	07	normal
1960	user1960	01020100	08	normal
1961	user1961	01020101	09	normal
1970	user1970	01020100	99	vice
1971	user1971	01020101	01	normal
1972	user1972	01020110	02	normal
1973	user1973	01020150	03	normal
1975	user1975	01020100	05	normal
1976	user1976	01020101	06	normal
1977	user1977	01020110	07	normal
1978	user1978	01020150	08	normal
1979	user1979	01020199	09	normal
1988	user1988	01020150	99	vice
1989	user1989	01020199	01	normal
1990	user1990	01020100	02	normal
1991	user1991	01020101	03	normal
1993	user1993	01020150	05	normal
1994	user1994	01020199	06	normal
1995	user1995	01020100	07	normal
1996	user1996	01020101	08	normal
1997	user1997	01020110	09	normal
2006	user2006	01020101	99	vice
2007	user2007	01020110	01	normal
2008	user2008	01020150	02	normal
2009	user2009	01020199	03	normal
2011	user2011	01020101	05	normal
2012	user2012	01020110	06	normal
2013	user2013	01020150	07	normal
2014	user2014	01020199	08	normal
2015	user2015	01020100	09	normal
2024	user2024	01020199	99	vice
2025	user2025	01020100	01	normal
2026	user2026	01020101	02	normal
2027	user2027	01020110	03	normal
2029	user2029	01020199	05	normal
2030	user2030	01020100	06	normal
2031	user2031	01020101	07	normal
2032	user2032	01020110	08	normal
2033	user2033	01020150	09	normal
2042	user2042	01020110	99	vice
2043	user2043	01020150	01	normal
2044	user2044	01020199	02	normal
2045	user2045	01020100	03	normal
2047	user2047	01020110	05	normal
2048	user2048	01020150	06	normal
2049	user2049	01020199	07	normal
2050	user2050	01020100	08	normal
2051	user2051	01020101	09	normal
2060	user2060	01020100	99	vice
2061	user2061	01020101	01	normal
2062	user2062	01020110	02	normal
2063	user2063	01020150	03	normal
2065	user2065	01020100	05	normal
2066	user2066	01020101	06	normal
2067	user2067	01020110	07	normal
2068	user2068	01020150	08	normal
2069	user2069	01020199	09	normal
2078	user2078	01020150	99	vice
2079	user2079	01020199	01	normal
2080	user2080	01020100	02	normal
2081	user2081	01020101	03	normal
2083	user2083	01020150	05	normal
2084	user2084	01020199	06	normal
2085	user2085	01020100	07	normal
2086	user2086	01020101	08	normal
2087	user2087	01020110	09	normal
2096	user2096	01020101	99	vice
2097	user2097	01020110	01	normal
2098	user2098	01020150	02	normal
2099	user2099	01020199	03	normal
2101	user2101	01020101	05	normal
2102	user2102	01020110	06	normal
2103	user2103	01020150	07	normal
2104	user2104	01020199	08	normal
2105	user2105	01020100	09	normal
2114	user2114	01020199	99	vice
2115	user2115	01020100	01	normal
2116	user2116	01020101	02	normal
2117	user2117	01020110	03	normal
2119	user2119	01020199	05	normal
2120	user2120	01020100	06	normal
2121	user2121	01020101	07	normal
2122	user2122	01020110	08	normal
2123	user2123	01020150	09	normal
2132	user2132	01020110	99	vice
2133	user2133	01020150	01	normal
2134	user2134	01020199	02	normal
2135	user2135	01020100	03	normal
2137	user2137	01020110	05	normal
2138	user2138	01020150	06	normal
2139	user2139	01020199	07	normal
2140	user2140	01020100	08	normal
2141	user2141	01020101	09	normal
2150	user2150	01020100	99	vice
2151	user2151	01020101	01	normal
2152	user2152	01020110	02	normal
2153	user2153	01020150	03	normal
2155	user2155	01020100	05	normal
2156	user2156	01020101	06	normal
2157	user2157	01020110	07	normal
2158	user2158	01020150	08	normal
2159	user2159	01020199	09	normal
2168	user2168	01020150	99	vice
2169	user2169	01020199	01	normal
2170	user2170	01020100	02	normal
2171	user2171	01020101	03	normal
2173	user2173	01020150	05	normal
2174	user2174	01020199	06	normal
2175	user2175	01020100	07	normal
2176	user2176	01020101	08	normal
2177	user2177	01020110	09	normal
2186	user2186	01020101	99	vice
2187	user2187	01020110	01	normal
2188	user2188	01020150	02	normal
2189	user2189	01020199	03	normal
2191	user2191	01020101	05	normal
2192	user2192	01020110	06	normal
2193	user2193	01020150	07	normal
2194	user2194	01020199	08	normal
2195	user2195	01020100	09	normal
2204	user2204	01020199	99	vice
2205	user2205	01020100	01	normal
2206	user2206	01020101	02	normal
2207	user2207	01020110	03	normal
2209	user2209	01020199	05	normal
2210	user2210	01020100	06	normal
2211	user2211	01020101	07	normal
2212	user2212	01020110	08	normal
2213	user2213	01020150	09	normal
2222	user2222	01020110	99	vice
2223	user2223	01020150	01	normal
2224	user2224	01020199	02	normal
2225	user2225	01020100	03	normal
2227	user2227	01020110	05	normal
2228	user2228	01020150	06	normal
2229	user2229	01020199	07	normal
2230	user2230	01020100	08	normal
2231	user2231	01020101	09	normal
2240	user2240	01020100	99	vice
2241	user2241	01020101	01	normal
2242	user2242	01020110	02	normal
2243	user2243	01020150	03	normal
2245	user2245	01020100	05	normal
2246	user2246	01020101	06	normal
2247	user2247	01020110	07	normal
2248	user2248	01020150	08	normal
2249	user2249	01020199	09	normal
2258	user2258	01020150	99	vice
2259	user2259	01020199	01	normal
2260	user2260	01020100	02	normal
2261	user2261	01020101	03	normal
2263	user2263	01020150	05	normal
2264	user2264	01020199	06	normal
2265	user2265	01020100	07	normal
2266	user2266	01020101	08	normal
2267	user2267	01020110	09	normal
2276	user2276	01020101	99	vice
2277	user2277	01020110	01	normal
2278	user2278	01020150	02	normal
2279	user2279	01020199	03	normal
2281	user2281	01020101	05	normal
2282	user2282	01020110	06	normal
2283	user2283	01020150	07	normal
2284	user2284	01020199	08	normal
2285	user2285	01020100	09	normal
2294	user2294	01020199	99	vice
2295	user2295	01020100	01	normal
2296	user2296	01020101	02	normal
2297	user2297	01020110	03	normal
2299	user2299	01020199	05	normal
2300	user2300	01020100	06	normal
2301	user2301	01020101	07	normal
2302	user2302	01020110	08	normal
2303	user2303	01020150	09	normal
2312	user2312	01020110	99	vice
2313	user2313	01020150	01	normal
2314	user2314	01020199	02	normal
2315	user2315	01020100	03	normal
2317	user2317	01020110	05	normal
2318	user2318	01020150	06	normal
2319	user2319	01020199	07	normal
2320	user2320	01020100	08	normal
2321	user2321	01020101	09	normal
2330	user2330	01020100	99	vice
2331	user2331	01020101	01	normal
2332	user2332	01020110	02	normal
2333	user2333	01020150	03	normal
2335	user2335	01020100	05	normal
2336	user2336	01020101	06	normal
2337	user2337	01020110	07	normal
2338	user2338	01020150	08	normal
2339	user2339	01020199	09	normal
2348	user2348	01020150	99	vice
2349	user2349	01020199	01	normal
2350	user2350	01020100	02	normal
2351	user2351	01020101	03	normal
2353	user2353	01020150	05	normal
2354	user2354	01020199	06	normal
2355	user2355	01020100	07	normal
2356	user2356	01020101	08	normal
2357	user2357	01020110	09	normal
2366	user2366	01020101	99	vice
2367	user2367	01020110	01	normal
2368	user2368	01020150	02	normal
2369	user2369	01020199	03	normal
2371	user2371	01020101	05	normal
2372	user2372	01020110	06	normal
2373	user2373	01020150	07	normal
2374	user2374	01020199	08	normal
2375	user2375	01020100	09	normal
2384	user2384	01020199	99	vice
2385	user2385	01020100	01	normal
2386	user2386	01020101	02	normal
2387	user2387	01020110	03	normal
2389	user2389	01020199	05	normal
2390	user2390	01020100	06	normal
2391	user2391	01020101	07	normal
2392	user2392	01020110	08	normal
2393	user2393	01020150	09	normal
2402	user2402	01020110	99	vice
2403	user2403	01020150	01	normal
2404	user2404	01020199	02	normal
2405	user2405	01020100	03	normal
2407	user2407	01020110	05	normal
2408	user2408	01020150	06	normal
2409	user2409	01020199	07	normal
2410	user2410	01020100	08	normal
2411	user2411	01020101	09	normal
2420	user2420	01020100	99	vice
2421	user2421	01020101	01	normal
2422	user2422	01020110	02	normal
2423	user2423	01020150	03	normal
2425	user2425	01020100	05	normal
2426	user2426	01020101	06	normal
2427	user2427	01020110	07	normal
2428	user2428	01020150	08	normal
2429	user2429	01020199	09	normal
2438	user2438	01020150	99	vice
2439	user2439	01020199	01	normal
2440	user2440	01020100	02	normal
2441	user2441	01020101	03	normal
2443	user2443	01020150	05	normal
2444	user2444	01020199	06	normal
2445	user2445	01020100	07	normal
2446	user2446	01020101	08	normal
2447	user2447	01020110	09	normal
2456	user2456	01020101	99	vice
2457	user2457	01020110	01	normal
2458	user2458	01020150	02	normal
2459	user2459	01020199	03	normal
2461	user2461	01020101	05	normal
2462	user2462	01020110	06	normal
2463	user2463	01020150	07	normal
2464	user2464	01020199	08	normal
2465	user2465	01020100	09	normal
2474	user2474	01020199	99	vice
2475	user2475	01020100	01	normal
2476	user2476	01020101	02	normal
2477	user2477	01020110	03	normal
2479	user2479	01020199	05	normal
2480	user2480	01020100	06	normal
2481	user2481	01020101	07	normal
2482	user2482	01020110	08	normal
2483	user2483	01020150	09	normal
2492	user2492	01020110	99	vice
2493	user2493	01020150	01	normal
2494	user2494	01020199	02	normal
2495	user2495	01020100	03	normal
2497	user2497	01020110	05	normal
2498	user2498	01020150	06	normal
2499	user2499	01020199	07	normal
2500	user2500	01020100	08	normal
2501	user2501	01020101	09	normal
2510	user2510	01020100	99	vice
2511	user2511	01020101	01	normal
2512	user2512	01020110	02	normal
2513	user2513	01020150	03	normal
2515	user2515	01020100	05	normal
2516	user2516	01020101	06	normal
2517	user2517	01020110	07	normal
2518	user2518	01020150	08	normal
2519	user2519	01020199	09	normal
2528	user2528	01020150	99	vice
2529	user2529	01020199	01	normal
2530	user2530	01020100	02	normal
2531	user2531	01020101	03	normal
2533	user2533	01020150	05	normal
2534	user2534	01020199	06	normal
2535	user2535	01020100	07	normal
2536	user2536	01020101	08	normal
2537	user2537	01020110	09	normal
2546	user2546	01020101	99	vice
2547	user2547	01020110	01	normal
2548	user2548	01020150	02	normal
2549	user2549	01020199	03	normal
2551	user2551	01020101	05	normal
2552	user2552	01020110	06	normal
2553	user2553	01020150	07	normal
2554	user2554	01020199	08	normal
2555	user2555	01020100	09	normal
2564	user2564	01020199	99	vice
2565	user2565	01020100	01	normal
2566	user2566	01020101	02	normal
2567	user2567	01020110	03	normal
2569	user2569	01020199	05	normal
2570	user2570	01020100	06	normal
2571	user2571	01020101	07	normal
2572	user2572	01020110	08	normal
2573	user2573	01020150	09	normal
2582	user2582	01020110	99	vice
2583	user2583	01020150	01	normal
2584	user2584	01020199	02	normal
2585	user2585	01020100	03	normal
2587	user2587	01020110	05	normal
2588	user2588	01020150	06	normal
2589	user2589	01020199	07	normal
2590	user2590	01020100	08	normal
2591	user2591	01020101	09	normal
2600	user2600	01020100	99	vice
2601	user2601	01020101	01	normal
2602	user2602	01020110	02	normal
2603	user2603	01020150	03	normal
2605	user2605	01020100	05	normal
2606	user2606	01020101	06	normal
2607	user2607	01020110	07	normal
2608	user2608	01020150	08	normal
2609	user2609	01020199	09	normal
2618	user2618	01020150	99	vice
2619	user2619	01020199	01	normal
2620	user2620	01020100	02	normal
2621	user2621	01020101	03	normal
2623	user2623	01020150	05	normal
2624	user2624	01020199	06	normal
2625	user2625	01020100	07	normal
2626	user2626	01020101	08	normal
2627	user2627	01020110	09	normal
2636	user2636	01020101	99	vice
2637	user2637	01020110	01	normal
2638	user2638	01020150	02	normal
2639	user2639	01020199	03	normal
2641	user2641	01020101	05	normal
2642	user2642	01020110	06	normal
2643	user2643	01020150	07	normal
2644	user2644	01020199	08	normal
2645	user2645	01020100	09	normal
2654	user2654	01020199	99	vice
2655	user2655	01020100	01	normal
2656	user2656	01020101	02	normal
2657	user2657	01020110	03	normal
2659	user2659	01020199	05	normal
2660	user2660	01020100	06	normal
2661	user2661	01020101	07	normal
2662	user2662	01020110	08	normal
2663	user2663	01020150	09	normal
2672	user2672	01020110	99	vice
2673	user2673	01020150	01	normal
2674	user2674	01020199	02	normal
2675	user2675	01020100	03	normal
2677	user2677	01020110	05	normal
2678	user2678	01020150	06	normal
2679	user2679	01020199	07	normal
2680	user2680	01020100	08	normal
2681	user2681	01020101	09	normal
2690	user2690	01020100	99	vice
2691	user2691	01020101	01	normal
2692	user2692	01020110	02	normal
2693	user2693	01020150	03	normal
2695	user2695	01020100	05	normal
2696	user2696	01020101	06	normal
2697	user2697	01020110	07	normal
2698	user2698	01020150	08	normal
2699	user2699	01020199	09	normal
2708	user2708	01020150	99	vice
2709	user2709	01020199	01	normal
2710	user2710	01020100	02	normal
2711	user2711	01020101	03	normal
2713	user2713	01020150	05	normal
2714	user2714	01020199	06	normal
2715	user2715	01020100	07	normal
2716	user2716	01020101	08	normal
2717	user2717	01020110	09	normal
2726	user2726	01020101	99	vice
2727	user2727	01020110	01	normal
2728	user2728	01020150	02	normal
2729	user2729	01020199	03	normal
2731	user2731	01020101	05	normal
2732	user2732	01020110	06	normal
2733	user2733	01020150	07	normal
2734	user2734	01020199	08	normal
2735	user2735	01020100	09	normal
2744	user2744	01020199	99	vice
2745	user2745	01020100	01	normal
2746	user2746	01020101	02	normal
2747	user2747	01020110	03	normal
2749	user2749	01020199	05	normal
2750	user2750	01020100	06	normal
2751	user2751	01020101	07	normal
2752	user2752	01020110	08	normal
2753	user2753	01020150	09	normal
2762	user2762	01020110	99	vice
2763	user2763	01020150	01	normal
2764	user2764	01020199	02	normal
2765	user2765	01020100	03	normal
2767	user2767	01020110	05	normal
2768	user2768	01020150	06	normal
2769	user2769	01020199	07	normal
2770	user2770	01020100	08	normal
2771	user2771	01020101	09	normal
2780	user2780	01020100	99	vice
2781	user2781	01020101	01	normal
2782	user2782	01020110	02	normal
2783	user2783	01020150	03	normal
2785	user2785	01020100	05	normal
2786	user2786	01020101	06	normal
2787	user2787	01020110	07	normal
2788	user2788	01020150	08	normal
2789	user2789	01020199	09	normal
2798	user2798	01020150	99	vice
2799	user2799	01020199	01	normal
2800	user2800	01020100	02	normal
2801	user2801	01020101	03	normal
2803	user2803	01020150	05	normal
2804	user2804	01020199	06	normal
2805	user2805	01020100	07	normal
2806	user2806	01020101	08	normal
2807	user2807	01020110	09	normal
2816	user2816	01020101	99	vice
